batch_1_4435.png,3139338.153859596
batch_2_8700.png,2871419.8911312087
batch_2_8421.png,1949707.5284792213
batch_3_9269.png,1450520.0012661675
batch_4_1815.png,2219922.971970053
batch_1_1375.png,1497425.5276833065
batch_2_9745.png,1317894.8845074165
batch_3_2117.png,1032225.7481888694
batch_5_895.png,2119922.6064009024
batch_3_3654.png,915513.3138057943
batch_1_184.png,786119.8502923569
batch_1_7734.png,1569514.190884614
batch_3_6401.png,1138168.820434594
batch_2_6555.png,4592815.3949556425
batch_1_9859.png,2609893.193607168
batch_5_7718.png,294256.8430480162
batch_3_3985.png,963648.1378046747
batch_3_9906.png,1439693.003335754
batch_3_7414.png,244555.16382543725
batch_2_6112.png,1521758.9918463773
batch_2_7886.png,1420859.912602637
batch_3_4211.png,1128286.8931043565
batch_3_4323.png,1013685.2646577389
batch_3_3024.png,3026180.4425373236
batch_3_384.png,1018566.5688084133
batch_3_3793.png,2197202.868671944
batch_5_6393.png,3554487.9971566442
batch_2_6142.png,803560.0708263936
batch_2_8479.png,1338635.60874137
batch_1_9838.png,613381.8946006813
batch_3_536.png,1108046.4583989545
batch_2_2252.png,1635642.558118925
batch_2_9538.png,1754251.496023817
batch_1_7794.png,1911965.8033368753
batch_5_7846.png,1006464.3233349395
batch_2_223.png,1140324.6087060834
batch_1_5777.png,1551710.537566183
batch_3_6243.png,935418.6463887533
batch_2_8264.png,1308409.2368794319
batch_2_5381.png,1610846.491026265
batch_2_5792.png,1528515.4417301049
batch_3_6300.png,1362137.2566534155
batch_3_8788.png,986400.2388513158
batch_2_126.png,784182.3652056078
batch_4_1683.png,585280.4008652199
batch_3_2765.png,934484.8610207646
batch_3_9464.png,1614802.509165727
batch_5_726.png,656250.9317789144
batch_3_9707.png,1386027.265961411
batch_2_9739.png,806503.0685292417
batch_1_1398.png,1677886.634082764
batch_1_170.png,931256.7811112823
batch_1_912.png,1022995.6306480117
batch_5_5576.png,2179592.9220209634
batch_2_2443.png,567258.1607202047
batch_3_3712.png,988896.2696916355
batch_5_9895.png,272496.6528191189
batch_3_7867.png,1747881.3408696547
batch_1_3387.png,2822206.034692971
batch_5_4522.png,611593.9225884676
batch_1_9819.png,837213.8278842373
batch_3_7362.png,485668.8548030596
batch_3_2735.png,2855442.9613132663
batch_5_968.png,1424171.305043124
batch_1_6686.png,974454.6874396468
batch_2_7195.png,1493195.9850056232
batch_1_784.png,773543.644876717
batch_1_6632.png,2634284.8657144727
batch_1_1550.png,1198333.6060900083
batch_4_2178.png,2229137.342136052
batch_5_9624.png,838752.8944135774
batch_2_6207.png,1342646.2525520083
batch_1_4666.png,1589767.0534772007
batch_3_4532.png,1452175.2992427037
batch_1_9867.png,1971427.8268035252
batch_5_8276.png,1615901.140168815
batch_5_3993.png,2949342.889699315
batch_1_9014.png,1232828.1103726937
batch_2_8730.png,1359568.7454762382
batch_2_6551.png,1320871.995240286
batch_5_4872.png,2786819.1336860713
batch_2_4640.png,814752.6554057663
batch_1_3724.png,569717.9770867364
batch_2_3374.png,597882.5135974351
batch_1_4266.png,2598627.2353373924
batch_1_479.png,2779555.0305018364
batch_1_4424.png,1476116.1358571958
batch_2_2900.png,961904.4396863087
batch_5_4192.png,831984.7119265819
batch_1_2356.png,416864.5834807295
batch_5_5035.png,1513973.5313714752
batch_2_5739.png,713034.4031681428
batch_4_163.png,739477.0332992248
batch_2_8768.png,1333840.9364478863
batch_2_5236.png,2076692.023101098
batch_1_9752.png,1259035.7471248824
batch_3_1704.png,676955.2514098266
batch_3_6267.png,1085225.2139479998
batch_5_4210.png,898952.3825347766
batch_2_7967.png,1029563.943519634
batch_2_8199.png,2972118.0024828035
batch_2_313.png,1529999.0248879325
batch_1_4063.png,772791.0027526687
batch_2_6897.png,1429543.833840772
batch_2_237.png,1549635.5508293714
batch_1_4656.png,7499672795.010838
batch_2_548.png,1245034.812956337
batch_5_6488.png,248066.60513523652
batch_1_8460.png,810419.3115736928
batch_5_4014.png,850715.3888980874
batch_5_9282.png,3096200.6020748387
batch_2_8878.png,1502857.9000682463
batch_3_6956.png,1184291.213851292
batch_3_8471.png,3480506.316942158
batch_2_4248.png,1075574.3615465793
batch_1_3483.png,931088.2569671505
batch_5_5855.png,1578723.746503732
batch_2_5452.png,4093294.13672525
batch_5_3986.png,3341077.706539212
batch_3_394.png,1002460.8071376553
batch_1_9382.png,1431863.7199015033
batch_2_6993.png,1514988.8678666172
batch_5_6837.png,873078.8891481365
batch_1_5628.png,1473290.0606884672
batch_2_3029.png,731170.3897292342
batch_2_5735.png,1614301.8257046426
batch_3_818.png,819773.1104774587
batch_5_5843.png,755481.2291470601
batch_4_1588.png,714386.9101597549
batch_5_8403.png,114398.43693097439
batch_1_9547.png,2298118.4175216584
batch_2_3113.png,1520989.675334477
batch_5_953.png,3184109.4416279625
batch_2_670.png,1567075.0374344601
batch_3_6246.png,132391.30388206698
batch_3_251.png,1441233.9786125945
batch_5_8577.png,3788219.3105194983
batch_3_9017.png,1073066.0901261962
batch_5_8583.png,823781.5558282356
batch_3_3591.png,1311313.0149806356
batch_1_538.png,2808109.643871191
batch_2_4561.png,1596868.8405438184
batch_2_4882.png,539332.9986883175
batch_2_9422.png,977901.3924030538
batch_1_9641.png,406639.05008465407
batch_1_4355.png,3523048.8714609407
batch_1_3777.png,70481710463693.75
batch_2_7468.png,1470723.2566125165
batch_1_6510.png,1391231.4441548935
batch_5_9235.png,1731809.3923108876
batch_1_8399.png,940353.3598279732
batch_2_1770.png,416099.38400909235
batch_4_1127.png,1311001.1373308683
batch_3_2544.png,1206749.8705634526
batch_2_6571.png,1042709.453584292
batch_2_4524.png,2352563.2574282805
batch_3_2163.png,646288.9951223794
batch_5_4068.png,2502421.522099662
batch_2_7677.png,1122996.9218602343
batch_5_8716.png,1328703.0123842517
batch_1_9774.png,1277442.041529044
batch_3_4366.png,1113260.4304626982
batch_4_2286.png,530500.1654461037
batch_3_2346.png,1908310.5589461487
batch_3_1985.png,1297983.587077615
batch_1_7327.png,1750284.2055031057
batch_2_827.png,1618140.6382342037
batch_1_2395.png,1310241.4156567026
batch_5_4230.png,1165927.4302753522
batch_3_3325.png,1063564.2345110206
batch_2_2352.png,934615.8904592227
batch_3_4050.png,882068.4196947127
batch_5_6962.png,1279496.8971803805
batch_3_4057.png,421216.55068056297
batch_1_8369.png,1599467.2484135986
batch_2_1254.png,577738.1025710759
batch_3_6677.png,1213524.9716985426
batch_5_5144.png,61155.44247719523
batch_3_504.png,1247127.3987546696
batch_2_9732.png,1063556.5667713822
batch_5_824.png,780056.7901968829
batch_1_7183.png,901195.0001753402
batch_3_3300.png,665312.0332354791
batch_3_44.png,713865.9134506304
batch_1_1366.png,1653326.2096272483
batch_3_579.png,1295747.9597204314
batch_1_8667.png,1092891.1545388757
batch_5_7111.png,1408412.4292335608
batch_2_4246.png,1389344.3738026277
batch_2_5693.png,1521885.8268654067
batch_4_1180.png,1552916.4184265484
batch_1_4478.png,664492.1592248833
batch_1_6202.png,1317852.8760028523
batch_3_7673.png,1861905.2186769324
batch_1_796.png,2172196.196910768
batch_1_6508.png,2282649.1128940685
batch_3_5099.png,1685673.772605827
batch_3_2978.png,1240921.1614074493
batch_3_7854.png,2016345.4169790386
batch_5_7126.png,1485942.466747356
batch_3_9322.png,1229751.2145364801
batch_2_9743.png,376827.52602134587
batch_2_5797.png,1433387.8001337769
batch_5_5256.png,689806.6442078098
batch_1_6322.png,3500186.571741081
batch_2_6868.png,1391858.811312467
batch_3_6593.png,797085.8436192253
batch_3_8892.png,1223210.3262828826
batch_3_5045.png,2903695.53895887
batch_3_6173.png,1745112.038734679
batch_1_5446.png,784205.9359753267
batch_5_9254.png,1254943.8654094266
batch_2_6858.png,1397230.0991711435
batch_4_1574.png,2241438.146837947
batch_3_9538.png,838030.2612554142
batch_1_2140.png,1273197.2528337082
batch_2_1826.png,993795.091915274
batch_3_908.png,1473268.648776887
batch_1_5698.png,427341.11491324287
batch_2_9103.png,1402926.000912964
batch_5_3239.png,3828086.4353511245
batch_2_3007.png,2064385.2741274373
batch_1_7137.png,1259818.2573358787
batch_1_995.png,1122829.5832201685
batch_1_9799.png,889958.076192453
batch_1_8073.png,385512.4841370743
batch_2_7425.png,880120.0247021466
batch_1_4215.png,1300564.573442765
batch_1_2818.png,919955.0685605296
batch_4_2126.png,1083179.7770561841
batch_1_9257.png,2095964.9959200744
batch_1_6283.png,1564742.7397871944
batch_5_5400.png,47396.62170208836
batch_2_9070.png,976170.3621641558
batch_5_737.png,1850716.940720873
batch_3_4348.png,983406.2011879645
batch_3_6998.png,667484.8955530552
batch_3_6975.png,1168074.1040155974
batch_3_3337.png,1072811.4513442698
batch_2_5143.png,510800.56621404755
batch_3_1011.png,485978.2176213588
batch_3_4072.png,1897161.319089251
batch_1_5574.png,288507.1217291337
batch_1_4915.png,955436.7569387453
batch_5_3792.png,379956.4392353174
batch_5_6437.png,181386.3763288699
batch_5_3402.png,197602.7216405128
batch_5_3268.png,1624994.3136687623
batch_3_5436.png,561250.6583062826
batch_5_5363.png,2232462.960530884
batch_1_1009.png,1724849.241981268
batch_1_1019.png,1101846.6795619843
batch_5_5140.png,3110146.662924042
batch_1_2651.png,1415911.5396606238
